,Location,Item_Name,BidPrice,ID,BuyNowPricee
1969,Auckland,Alcatel OT-903 XT Black!!! BRAND NEW!!,$85.00,1357729648,$85.00
1970,Northland,"Iphone 6,64GB",$750.00,1357747297,$800.00
1971,Auckland,Samsung Galaxy J1 2016 !! Black !! Unlocked !! Brand New !! NZ stock !!,$155.00,1357763827,$155.00
1972,Auckland,Activity Tracker Smart Watch Bluetooth 4 - ULTRA FAST SHIPPING,BuyNowOnly,1357782080,$39.95
1973,Auckland,Nokia c2-01 New.*Unlocked.,$110.00,1357793484,$110.00
1974,Auckland,Samsung Charger S4 S6 S7 Charger,$11.99,1357801425,$11.99
1975,Auckland,Huawei Ascend Y600 White Dual Sim!! BRAND NEW!!,$145.00,1357803644,$145.00
1976,Auckland,Samsung galaxy J2 Prime Gold,$200.00,1357806843,$210.00
1977,Australia,"ASUS ZenFone 3 ZE520KL Dual SIM (32GB, Shimmer Gold)",BuyNowOnly,1357819624,$389.00
1982,Auckland,Dual-Port Power Bank 8000mAh Solar Panel Charger,$24.85,1357844560,$24.85
1984,Wanganui,3.5mm Jack 5 Way Port Aux Multi Headphone Splitter RED,BuyNowOnly,1357852085,$4.90
1985,Marlborough,Samsung Galaxy Note 3 Neo 2G RAM 16GB Unlocked,$279.99,1357852839,$279.99
1989,Wanganui,1 m x 1 x Iphone Lightning to USB lead MFI certiefied,$7.90,1357857552,$7.90
1990,Wanganui,3.5mm Jack 5 Way Port Aux Multi Headphone Splitter BLK,BuyNowOnly,1357853626,$4.90
1991,Auckland,Brand new Samsung Galaxy J1,$100.00,1357860437,$100.00
1993,Canterbury,Phone,$130.00,1357888751,BidOnly
1994,Auckland,Vodafone 555 Blue!! BRAND NEW!! QWERTY keyboard,$25.00,1357896342,$25.00
1995,Auckland,Vodafone Mobile GSM Dual Band FM Radio Torch Pink,$25.00,1357904039,$25.00
1996,Auckland,Samsung Galaxy S7 Smartphone Gold (Brand New),"$1,150",1357912549,"$1,150"
1997,Auckland,Samsung Galaxy A5 2017 Black - NZ New,$689.00,1357912640,$689.00
1998,Auckland,"Samsung Galaxy J5 Prime Smartphone, Black",$449.99,1357912607,$449.99
2001,Auckland,Apple iPhone SE - 32GB Space Grey - NZ New,$645.00,1357913708,$645.00
2002,Auckland,LG K10 16GB Smartphone Indigo Blue,$299.95,1357913150,$299.95
2003,Auckland,Samsung GALAXY S5 Smartphone Black - Brand New,$528.00,1357913183,$528.00
2004,Auckland,Apple iPhone SE - 32GB Silver - NZ New,$645.00,1357913003,$645.00
2005,Auckland,Samsung Galaxy A5 2017 Gold NZ New,$689.00,1357913497,$689.00
2006,Auckland,Samsung Galaxy J5 Prime Smartphone White and Gold,$449.99,1357913587,$449.99
2007,Auckland,Samsung Gear VR - Brand New,$198.95,1357913426,$198.95
2010,Auckland,Samsung Galaxy Gear S Smart Watch R750 Charger,BuyNowOnly,1358008046,$15.50
2011,Auckland,Samsung Galaxy J7 Prime Smartphone Gold,$549.00,1357913940,$549.00
2012,Auckland,Motorola G4 Plus Smartphone Black,$498.00,1357914343,$498.00
2013,Auckland,2degrees Alcatel Pixi First Smartphone,$79.99,1357912934,$79.99
2014,Auckland,Sony Xperia XA Smartphone - White,$479.00,1357913066,$479.00
2015,Auckland,Vodafone Smart Prime 6,$137.00,1357912887,$137.00
2016,Bay of Plenty,New Xiaomi Redmi Note 4x 3/32GB,$240.00,1357929550,$240.00
2017,Auckland,Brand New LG-C299 Mobile Phone In Box,$148.00,1357958990,$198.00
2018,Wellington,Geotel A1 Rugged Smartphone - Android 7.0 Nougat - Free shipping,BuyNowOnly,1357962958,$158.99
2019,Auckland,IPHONE 6 (16 GB) Space Grey,BuyNowOnly,1357963968,$650.00
2021,Auckland,Alcatel OT-806 Black!!! Brand New,$49.00,1357986695,$49.00
2022,Auckland,Huawei P8 Champagne NZ New!! Brand New!!,$479.00,1357986711,$479.00
2023,Waikato,IPhone 7+,"$1,199",1358008156,"$1,200"
2025,Hawke's Bay,Captain america Phone Ring For All Types Of Phones,$10.00,1358012814,$15.00
2026,Waikato,Samsung Gear S2 Classic Stainless Steel Strap Gold,BuyNowOnly,1358012914,$29.90
2027,Auckland,Give your iPhone 3G Attitude: Beginning Skin,$3.99,1358015024,$3.99
2028,Auckland,Give your iPhone 3G Attitude: Anarchist Skin,$3.99,1358015029,$3.99
2029,Auckland,BRAND NEW iPhone 6 128GB Silver +FREE CASE +PROTECTOR + Warranty + FREE SHIPPING,$862.00,1358060781,$862.50
2030,Auckland,"Vodafone Smart Ultra 7 UNLOCKED 5.5"" FullHD 4G Octo-Core 16GB 13MP WiFi GPS NEW",$255.00,1358091221,$255.00
2033,Wellington,LG G5 CASE only,$39.95,1358107175,$39.95
2035,Waikato,Samsung Galaxy S7 New in Sealed Box,$300.00,1358196129,$795.00
2036,Australia,"Samsung Galaxy A3 2017 (16GB, Black)",BuyNowOnly,1358211788,$369.00
2038,Gisborne,Mobikik Kid Safe Flip Phone,BuyNowOnly,1358230557,$99.99
2051,Auckland,LG-H850 G5 Brand New Sealed,$600.00,1358258641,$700.00
2052,Auckland,Samsung Galaxy A3 Camera Lens Cover,BuyNowOnly,1358270318,$2.49
2053,Manawatu,Huawei Mate 9 - Mocha Brown,$900.00,1358271089,$900.00
2054,Manawatu,Huawei P9 Plus - Quartz Grey,$800.00,1358271097,$800.00
2055,Auckland,Samsung Galaxy A3 Camera Lens Cover,BuyNowOnly,1358271508,$2.49
2056,Auckland,Samsung Galaxy A3 Camera Lens Cover,BuyNowOnly,1358272555,$2.49
2057,Auckland,Samsung Galaxy A5 Camera Lens Cover,BuyNowOnly,1358274039,$2.49
2058,Auckland,Samsung Galaxy A3 Camera Lens Cover,BuyNowOnly,1358276535,$2.49
2059,Auckland,Samsung Galaxy S7 / S7edge Camera Lens Cover,BuyNowOnly,1358277484,$2.49
2060,Auckland,Samsung Galaxy S7 / S7edge Camera Lens Cover,BuyNowOnly,1358277487,$2.49
2061,Wellington,Huawei Talkband B2 Watch ----only $99.99!!,$99.99,1358281780,$99.99
2062,Wellington,HTC Desire 310 (Skinny)----- Only $49.99!!,$49.00,1358282537,$49.99
2063,Wellington,Samsung Galaxy Gear S 3G/SIM------ only $299.99!!!,$299.99,1358286297,$299.99
2064,Auckland,"ZTE F328 ""Top of Line Basic Compact Model)",$38.00,1358294643,$38.00
2066,Auckland,Vodafone Smart Turbo 7 Brand New!!,$99.00,1358304542,$99.00
2067,Auckland,iPhone SE Gold,$500.00,1358310724,$749.00
2068,Auckland,iPhone SE Silver,$500.00,1358314766,$749.00
2069,Wellington,Samsung Galaxy Gear VR Oculus,BuyNowOnly,1358324939,$125.00
2070,Wellington,Iphone 4/4s wallet HENS Teeth!,$59.95,1358331835,$59.95
2071,Auckland,Apple iPhone 6S Plus 64 GB !! Gold !! Brand New !! NZ stock !!,"$1,199",1358336823,"$1,199"
2073,Auckland,Headphone Earphone For iPhone,BuyNowOnly,1358354528,$8.50
2074,Wanganui,1 Pair Soft Silicone Earplugs Earbuds Cover For Apple iPhone,BuyNowOnly,1358356876,$4.50
2075,Auckland,Vodafone Smart Turbo 7 Brand New In Sealed Box,$75.00,1358358825,$90.00
2078,Auckland,Huawei P9 Lite Smartphone Black - Brand New,$389.00,1358355582,$389.00
2079,Auckland,Alcatel Pixi 3 Smartphone Black - Locked to Spark,$71.00,1358355619,$71.00
2080,Auckland,Vodafone Smart Ultra 7 Smartphone - Brand New,$299.00,1358355583,$299.00
2081,Auckland,Huawei P9 Lite Smartphone White,$389.00,1358355586,$389.00
2082,Auckland,Lg Gb110,$25.00,1358250993,$25.00
2083,Wellington,Phone,$750.00,1358287626,$800.00
